Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
chipseq,normal,0.05,40,0,MINMIN,354.87999999999994,0, 11, 14, 11, 6, 4, 1, 1, 0, 4, 2, 5, 0, 0, 2, 17, 0, 6, 0, 2, 3, 1, 3, 2, 0, 0, 3,{c5.2xlarge=0; c5.xlarge=11; c5a.2xlarge=14; c5a.xlarge=11; d3.2xlarge=6; d3.xlarge=4; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=4; m5.large=2; m5.xlarge=5; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=17; m5zn.large=0; m5zn.xlarge=6; r5.2xlarge=0; r5.large=2; r5.xlarge=3; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=3},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
chipseq,normal,0.05,40,14,CRITICALPATH,696.1899999999999,9, 2, 9, 0, 4, 0, 6, 5, 5, 3, 1, 3, 0, 3, 10, 4, 0, 4, 6, 4, 0, 1, 2, 9, 2, 4, 2,{c5.2xlarge=9; c5.xlarge=2; c5a.2xlarge=9; c5a.xlarge=0; d3.2xlarge=4; d3.xlarge=0; i3.2xlarge=6; i3.large=5; i3.xlarge=5; m5.2xlarge=3; m5.large=1; m5.xlarge=3; m5a.2xlarge=0; m5a.large=3; m5a.xlarge=10; m5zn.2xlarge=4; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=6; r5.large=4; r5.xlarge=0; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=9; z1d.2xlarge=2; z1d.large=4; z1d.xlarge=2},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=3; i3.large=2; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=3; r5.large=2; r5.xlarge=0; r5a.2xlarge=3; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=1}
chipseq,normal,0.05,40,14,CRITICALPATHREVERSE,503.90999999999997,10, 5, 8, 0, 6, 0, 6, 2, 2, 2, 3, 3, 0, 1, 6, 5, 0, 5, 5, 5, 0, 2, 3, 3, 4, 7, 5,{c5.2xlarge=10; c5.xlarge=5; c5a.2xlarge=8; c5a.xlarge=0; d3.2xlarge=6; d3.xlarge=0; i3.2xlarge=6; i3.large=2; i3.xlarge=2; m5.2xlarge=2; m5.large=3; m5.xlarge=3; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=6; m5zn.2xlarge=5; m5zn.large=0; m5zn.xlarge=5; r5.2xlarge=5; r5.large=5; r5.xlarge=0; r5a.2xlarge=2; r5a.large=3; r5a.xlarge=3; z1d.2xlarge=4; z1d.large=7; z1d.xlarge=5},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=3; i3.large=2; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=3; r5.large=2; r5.xlarge=0; r5a.2xlarge=3; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=1}
chipseq,normal,0.05,40,14,RESHIV2,696.43,8, 3, 8, 0, 5, 0, 5, 6, 4, 2, 5, 3, 0, 3, 5, 4, 0, 4, 8, 8, 0, 0, 2, 3, 2, 7, 3,{c5.2xlarge=8; c5.xlarge=3; c5a.2xlarge=8; c5a.xlarge=0; d3.2xlarge=5; d3.xlarge=0; i3.2xlarge=5; i3.large=6; i3.xlarge=4; m5.2xlarge=2; m5.large=5; m5.xlarge=3; m5a.2xlarge=0; m5a.large=3; m5a.xlarge=5; m5zn.2xlarge=4; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=8; r5.large=8; r5.xlarge=0; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=2; z1d.large=7; z1d.xlarge=3},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=3; i3.large=2; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=3; r5.large=2; r5.xlarge=0; r5a.2xlarge=3; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=1}
chipseq,normal,0.05,40,14,RESHIV3,696.4499999999999,8, 3, 8, 0, 5, 0, 5, 4, 2, 3, 4, 4, 0, 2, 5, 5, 0, 4, 7, 8, 0, 1, 4, 5, 3, 5, 3,{c5.2xlarge=8; c5.xlarge=3; c5a.2xlarge=8; c5a.xlarge=0; d3.2xlarge=5; d3.xlarge=0; i3.2xlarge=5; i3.large=4; i3.xlarge=2; m5.2xlarge=3; m5.large=4; m5.xlarge=4; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=5; m5zn.2xlarge=5; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=7; r5.large=8; r5.xlarge=0; r5a.2xlarge=1; r5a.large=4; r5a.xlarge=5; z1d.2xlarge=3; z1d.large=5; z1d.xlarge=3},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=3; i3.large=2; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=3; r5.large=2; r5.xlarge=0; r5a.2xlarge=3; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=1}
chipseq,normal,0.05,40,14,RESHIMAX,503.00999999999993,8, 5, 5, 0, 8, 0, 3, 6, 5, 2, 3, 3, 0, 3, 3, 3, 0, 2, 10, 8, 0, 0, 3, 6, 4, 5, 3,{c5.2xlarge=8; c5.xlarge=5; c5a.2xlarge=5; c5a.xlarge=0; d3.2xlarge=8; d3.xlarge=0; i3.2xlarge=3; i3.large=6; i3.xlarge=5; m5.2xlarge=2; m5.large=3; m5.xlarge=3; m5a.2xlarge=0; m5a.large=3; m5a.xlarge=3; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=10; r5.large=8; r5.xlarge=0; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=6; z1d.2xlarge=4; z1d.large=5; z1d.xlarge=3},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=3; i3.large=2; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=3; r5.large=2; r5.xlarge=0; r5a.2xlarge=3; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=1}
chipseq,normal,0.05,40,14,RESHIFCFS,466.92999999999995,8, 4, 9, 0, 3, 0, 4, 3, 4, 3, 4, 4, 0, 1, 6, 6, 0, 7, 4, 8, 0, 2, 2, 3, 3, 6, 4,{c5.2xlarge=8; c5.xlarge=4; c5a.2xlarge=9; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=4; i3.large=3; i3.xlarge=4; m5.2xlarge=3; m5.large=4; m5.xlarge=4; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=6; m5zn.2xlarge=6; m5zn.large=0; m5zn.xlarge=7; r5.2xlarge=4; r5.large=8; r5.xlarge=0; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=3; z1d.large=6; z1d.xlarge=4},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=3; i3.large=2; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=3; r5.large=2; r5.xlarge=0; r5a.2xlarge=3; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=1}
chipseq,normal,0.05,40,15,MINMIN,408.87,6, 0, 9, 9, 2, 5, 0, 1, 1, 0, 0, 2, 0, 1, 1, 9, 13, 5, 4, 2, 0, 0, 4, 1, 0, 23, 0,{c5.2xlarge=6; c5.xlarge=0; c5a.2xlarge=9; c5a.xlarge=9; d3.2xlarge=2; d3.xlarge=5; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=9; m5zn.large=13; m5zn.xlarge=5; r5.2xlarge=4; r5.large=2; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=23; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=7; z1d.xlarge=0}
chipseq,normal,0.05,40,15,MAXMIN,488.05999999999995,4, 0, 9, 9, 2, 6, 0, 2, 2, 0, 0, 4, 4, 2, 1, 7, 4, 4, 9, 2, 0, 0, 4, 4, 0, 19, 0,{c5.2xlarge=4; c5.xlarge=0; c5a.2xlarge=9; c5a.xlarge=9; d3.2xlarge=2; d3.xlarge=6; i3.2xlarge=0; i3.large=2; i3.xlarge=2; m5.2xlarge=0; m5.large=0; m5.xlarge=4; m5a.2xlarge=4; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=7; m5zn.large=4; m5zn.xlarge=4; r5.2xlarge=9; r5.large=2; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=19; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=7; z1d.xlarge=0}
chipseq,normal,0.05,40,15,MCT,456.75999999999993,4, 0, 7, 10, 1, 7, 0, 1, 1, 0, 0, 2, 0, 1, 0, 11, 16, 3, 3, 1, 0, 0, 3, 3, 0, 24, 0,{c5.2xlarge=4; c5.xlarge=0; c5a.2xlarge=7; c5a.xlarge=10; d3.2xlarge=1; d3.xlarge=7; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=11; m5zn.large=16; m5zn.xlarge=3; r5.2xlarge=3; r5.large=1; r5.xlarge=0; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=24; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=7; z1d.xlarge=0}
chipseq,normal,0.05,40,15,ROUNDROBIN,715.7099999999999,1, 0, 7, 2, 3, 15, 0, 2, 2, 0, 0, 3, 3, 2, 0, 6, 14, 1, 7, 1, 0, 0, 9, 6, 0, 14, 0,{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=7; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=15; i3.2xlarge=0; i3.large=2; i3.xlarge=2; m5.2xlarge=0; m5.large=0; m5.xlarge=3; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=6; m5zn.large=14; m5zn.xlarge=1; r5.2xlarge=7; r5.large=1; r5.xlarge=0; r5a.2xlarge=0; r5a.large=9; r5a.xlarge=6; z1d.2xlarge=0; z1d.large=14; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=7; z1d.xlarge=0}
chipseq,normal,0.05,40,15,STATIC,347.35,4, 0, 5, 10, 1, 6, 0, 2, 1, 0, 0, 5, 2, 1, 1, 9, 20, 3, 6, 1, 0, 0, 2, 1, 0, 18, 0,{c5.2xlarge=4; c5.xlarge=0; c5a.2xlarge=5; c5a.xlarge=10; d3.2xlarge=1; d3.xlarge=6; i3.2xlarge=0; i3.large=2; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=5; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=9; m5zn.large=20; m5zn.xlarge=3; r5.2xlarge=6; r5.large=1; r5.xlarge=0; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=18; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=7; z1d.xlarge=0}
chipseq,normal,0.05,40,15,NOML,487.12999999999994,6, 0, 10, 9, 0, 1, 0, 2, 0, 0, 0, 4, 4, 1, 2, 7, 4, 3, 5, 2, 0, 0, 10, 5, 0, 23, 0,{c5.2xlarge=6; c5.xlarge=0; c5a.2xlarge=10; c5a.xlarge=9; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=0; i3.large=2; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=4; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=7; m5zn.large=4; m5zn.xlarge=3; r5.2xlarge=5; r5.large=2; r5.xlarge=0; r5a.2xlarge=0; r5a.large=10; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=23; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=7; z1d.xlarge=0}
chipseq,normal,0.05,40,15,CUSTOMCLUSTERNOML,450.21999999999997,4, 0, 9, 6, 4, 4, 0, 4, 4, 0, 0, 4, 2, 1, 2, 9, 6, 4, 5, 3, 0, 0, 1, 5, 0, 21, 0,{c5.2xlarge=4; c5.xlarge=0; c5a.2xlarge=9; c5a.xlarge=6; d3.2xlarge=4; d3.xlarge=4; i3.2xlarge=0; i3.large=4; i3.xlarge=4; m5.2xlarge=0; m5.large=0; m5.xlarge=4; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=9; m5zn.large=6; m5zn.xlarge=4; r5.2xlarge=5; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=21; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=7; z1d.xlarge=0}
chipseq,normal,0.05,40,15,TEXTDISTANCE,352.78999999999996,5, 0, 8, 6, 2, 6, 0, 2, 3, 0, 0, 10, 4, 3, 3, 10, 6, 4, 8, 1, 0, 0, 7, 4, 0, 6, 0,{c5.2xlarge=5; c5.xlarge=0; c5a.2xlarge=8; c5a.xlarge=6; d3.2xlarge=2; d3.xlarge=6; i3.2xlarge=0; i3.large=2; i3.xlarge=3; m5.2xlarge=0; m5.large=0; m5.xlarge=10; m5a.2xlarge=4; m5a.large=3; m5a.xlarge=3; m5zn.2xlarge=10; m5zn.large=6; m5zn.xlarge=4; r5.2xlarge=8; r5.large=1; r5.xlarge=0; r5a.2xlarge=0; r5a.large=7; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=6; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=7; z1d.xlarge=0}
chipseq,normal,0.05,40,15,CRITICALPATH,474.43,4, 0, 9, 8, 3, 6, 0, 4, 3, 0, 0, 4, 3, 2, 3, 6, 9, 3, 4, 2, 0, 0, 6, 3, 0, 16, 0,{c5.2xlarge=4; c5.xlarge=0; c5a.2xlarge=9; c5a.xlarge=8; d3.2xlarge=3; d3.xlarge=6; i3.2xlarge=0; i3.large=4; i3.xlarge=3; m5.2xlarge=0; m5.large=0; m5.xlarge=4; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=6; m5zn.large=9; m5zn.xlarge=3; r5.2xlarge=4; r5.large=2; r5.xlarge=0; r5a.2xlarge=0; r5a.large=6; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=16; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=7; z1d.xlarge=0}
chipseq,normal,0.05,40,15,CRITICALPATHREVERSE,463.22999999999996,3, 0, 8, 8, 1, 3, 0, 1, 2, 0, 0, 2, 3, 1, 2, 8, 11, 5, 4, 2, 0, 0, 5, 3, 0, 26, 0,{c5.2xlarge=3; c5.xlarge=0; c5a.2xlarge=8; c5a.xlarge=8; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=2; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=8; m5zn.large=11; m5zn.xlarge=5; r5.2xlarge=4; r5.large=2; r5.xlarge=0; r5a.2xlarge=0; r5a.large=5; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=26; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=7; z1d.xlarge=0}
chipseq,normal,0.05,40,15,RESHIV2,487.42999999999995,4, 0, 8, 9, 2, 4, 0, 1, 1, 0, 0, 5, 1, 2, 2, 7, 11, 3, 4, 3, 0, 0, 5, 4, 0, 22, 0,{c5.2xlarge=4; c5.xlarge=0; c5a.2xlarge=8; c5a.xlarge=9; d3.2xlarge=2; d3.xlarge=4; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=5; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=7; m5zn.large=11; m5zn.xlarge=3; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=5; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=22; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=7; z1d.xlarge=0}
chipseq,normal,0.05,40,15,RESHIV3,474.17999999999995,4, 0, 8, 9, 2, 5, 0, 1, 2, 0, 0, 7, 2, 1, 2, 7, 9, 3, 5, 2, 0, 0, 4, 1, 0, 24, 0,{c5.2xlarge=4; c5.xlarge=0; c5a.2xlarge=8; c5a.xlarge=9; d3.2xlarge=2; d3.xlarge=5; i3.2xlarge=0; i3.large=1; i3.xlarge=2; m5.2xlarge=0; m5.large=0; m5.xlarge=7; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=7; m5zn.large=9; m5zn.xlarge=3; r5.2xlarge=5; r5.large=2; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=24; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=7; z1d.xlarge=0}
chipseq,normal,0.05,40,15,RESHIMAX,399.84,4, 0, 6, 10, 2, 7, 0, 2, 2, 0, 0, 6, 2, 2, 2, 6, 8, 4, 4, 3, 0, 0, 3, 7, 0, 18, 0,{c5.2xlarge=4; c5.xlarge=0; c5a.2xlarge=6; c5a.xlarge=10; d3.2xlarge=2; d3.xlarge=7; i3.2xlarge=0; i3.large=2; i3.xlarge=2; m5.2xlarge=0; m5.large=0; m5.xlarge=6; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=6; m5zn.large=8; m5zn.xlarge=4; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=7; z1d.2xlarge=0; z1d.large=18; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=7; z1d.xlarge=0}
