Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
chipseq,normal,0.05,40,0,MINMIN,354.87999999999994,0, 11, 14, 11, 6, 4, 1, 1, 0, 4, 2, 5, 0, 0, 2, 15, 0, 6, 0, 2, 3, 3, 3, 2, 0, 0, 3,{c5.2xlarge=0; c5.xlarge=11; c5a.2xlarge=14; c5a.xlarge=11; d3.2xlarge=6; d3.xlarge=4; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=4; m5.large=2; m5.xlarge=5; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=15; m5zn.large=0; m5zn.xlarge=6; r5.2xlarge=0; r5.large=2; r5.xlarge=3; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=3},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
chipseq,normal,0.05,40,41,MAXMIN,520.17,19, 9, 6, 4, 0, 8, 0, 2, 2, 3, 0, 2, 3, 8, 3, 4, 0, 0, 7, 2, 6, 0, 3, 0, 0, 4, 3,{c5.2xlarge=19; c5.xlarge=9; c5a.2xlarge=6; c5a.xlarge=4; d3.2xlarge=0; d3.xlarge=8; i3.2xlarge=0; i3.large=2; i3.xlarge=2; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=3; m5a.large=8; m5a.xlarge=3; m5zn.2xlarge=4; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=7; r5.large=2; r5.xlarge=6; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=3},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=4; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=3; r5.large=1; r5.xlarge=2; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
chipseq,normal,0.05,40,41,MCT,353.9,20, 8, 9, 4, 0, 7, 0, 3, 1, 2, 0, 3, 2, 3, 2, 6, 0, 0, 4, 3, 4, 2, 3, 0, 0, 9, 3,{c5.2xlarge=20; c5.xlarge=8; c5a.2xlarge=9; c5a.xlarge=4; d3.2xlarge=0; d3.xlarge=7; i3.2xlarge=0; i3.large=3; i3.xlarge=1; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=2; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=6; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=4; r5.large=3; r5.xlarge=4; r5a.2xlarge=2; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=9; z1d.xlarge=3},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=4; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=3; r5.large=1; r5.xlarge=2; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
chipseq,normal,0.05,40,41,ROUNDROBIN,747.9099999999999,4, 5, 6, 3, 0, 7, 0, 5, 3, 1, 0, 1, 15, 6, 6, 2, 0, 0, 9, 0, 2, 7, 7, 0, 0, 4, 5,{c5.2xlarge=4; c5.xlarge=5; c5a.2xlarge=6; c5a.xlarge=3; d3.2xlarge=0; d3.xlarge=7; i3.2xlarge=0; i3.large=5; i3.xlarge=3; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=15; m5a.large=6; m5a.xlarge=6; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=9; r5.large=0; r5.xlarge=2; r5a.2xlarge=7; r5a.large=7; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=5},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=4; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=3; r5.large=1; r5.xlarge=2; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
chipseq,normal,0.05,40,41,STATIC,320.4699999999999,20, 4, 11, 5, 0, 5, 0, 1, 2, 3, 0, 3, 4, 7, 3, 6, 0, 0, 5, 1, 4, 0, 4, 0, 0, 8, 2,{c5.2xlarge=20; c5.xlarge=4; c5a.2xlarge=11; c5a.xlarge=5; d3.2xlarge=0; d3.xlarge=5; i3.2xlarge=0; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=0; m5.xlarge=3; m5a.2xlarge=4; m5a.large=7; m5a.xlarge=3; m5zn.2xlarge=6; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=5; r5.large=1; r5.xlarge=4; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=8; z1d.xlarge=2},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=4; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=3; r5.large=1; r5.xlarge=2; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
chipseq,normal,0.05,40,41,NOML,488.75999999999993,18, 2, 9, 5, 0, 3, 0, 1, 2, 4, 0, 2, 12, 3, 6, 3, 0, 0, 8, 2, 3, 3, 5, 0, 0, 5, 2,{c5.2xlarge=18; c5.xlarge=2; c5a.2xlarge=9; c5a.xlarge=5; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=2; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=12; m5a.large=3; m5a.xlarge=6; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=8; r5.large=2; r5.xlarge=3; r5a.2xlarge=3; r5a.large=5; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=5; z1d.xlarge=2},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=4; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=3; r5.large=1; r5.xlarge=2; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
chipseq,normal,0.05,40,41,CUSTOMCLUSTERNOML,703.5999999999999,16, 2, 7, 4, 0, 5, 0, 3, 3, 7, 0, 2, 3, 9, 2, 4, 0, 0, 9, 3, 3, 4, 2, 0, 0, 8, 2,{c5.2xlarge=16; c5.xlarge=2; c5a.2xlarge=7; c5a.xlarge=4; d3.2xlarge=0; d3.xlarge=5; i3.2xlarge=0; i3.large=3; i3.xlarge=3; m5.2xlarge=7; m5.large=0; m5.xlarge=2; m5a.2xlarge=3; m5a.large=9; m5a.xlarge=2; m5zn.2xlarge=4; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=9; r5.large=3; r5.xlarge=3; r5a.2xlarge=4; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=8; z1d.xlarge=2},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=4; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=3; r5.large=1; r5.xlarge=2; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
chipseq,normal,0.05,40,41,TEXTDISTANCE,349.93999999999994,16, 7, 5, 3, 0, 6, 0, 2, 2, 8, 0, 6, 3, 6, 3, 5, 0, 0, 4, 2, 8, 3, 4, 0, 0, 3, 2,{c5.2xlarge=16; c5.xlarge=7; c5a.2xlarge=5; c5a.xlarge=3; d3.2xlarge=0; d3.xlarge=6; i3.2xlarge=0; i3.large=2; i3.xlarge=2; m5.2xlarge=8; m5.large=0; m5.xlarge=6; m5a.2xlarge=3; m5a.large=6; m5a.xlarge=3; m5zn.2xlarge=5; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=4; r5.large=2; r5.xlarge=8; r5a.2xlarge=3; r5a.large=4; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=2},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=4; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=3; r5.large=1; r5.xlarge=2; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
chipseq,normal,0.05,40,41,CRITICALPATH,489.12999999999994,16, 3, 9, 6, 0, 9, 0, 3, 2, 4, 0, 2, 3, 8, 5, 3, 0, 0, 6, 1, 4, 4, 4, 0, 0, 4, 2,{c5.2xlarge=16; c5.xlarge=3; c5a.2xlarge=9; c5a.xlarge=6; d3.2xlarge=0; d3.xlarge=9; i3.2xlarge=0; i3.large=3; i3.xlarge=2; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=3; m5a.large=8; m5a.xlarge=5; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=6; r5.large=1; r5.xlarge=4; r5a.2xlarge=4; r5a.large=4; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=2},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=4; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=3; r5.large=1; r5.xlarge=2; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
chipseq,normal,0.05,40,41,CRITICALPATHREVERSE,502.2099999999998,18, 8, 9, 7, 0, 6, 0, 1, 2, 3, 0, 2, 2, 3, 3, 4, 0, 0, 6, 2, 4, 1, 4, 0, 0, 9, 4,{c5.2xlarge=18; c5.xlarge=8; c5a.2xlarge=9; c5a.xlarge=7; d3.2xlarge=0; d3.xlarge=6; i3.2xlarge=0; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=3; m5a.xlarge=3; m5zn.2xlarge=4; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=6; r5.large=2; r5.xlarge=4; r5a.2xlarge=1; r5a.large=4; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=9; z1d.xlarge=4},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=4; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=3; r5.large=1; r5.xlarge=2; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
chipseq,normal,0.05,40,41,RESHIV2,531.02,15, 4, 8, 6, 0, 10, 0, 4, 2, 4, 0, 3, 1, 3, 4, 3, 0, 0, 6, 4, 4, 3, 4, 0, 0, 8, 2,{c5.2xlarge=15; c5.xlarge=4; c5a.2xlarge=8; c5a.xlarge=6; d3.2xlarge=0; d3.xlarge=10; i3.2xlarge=0; i3.large=4; i3.xlarge=2; m5.2xlarge=4; m5.large=0; m5.xlarge=3; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=4; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=6; r5.large=4; r5.xlarge=4; r5a.2xlarge=3; r5a.large=4; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=8; z1d.xlarge=2},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=4; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=3; r5.large=1; r5.xlarge=2; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
chipseq,normal,0.05,40,41,RESHIV3,531.76,15, 7, 7, 6, 0, 8, 0, 1, 2, 2, 0, 3, 3, 9, 3, 5, 0, 0, 5, 2, 4, 3, 2, 0, 0, 8, 3,{c5.2xlarge=15; c5.xlarge=7; c5a.2xlarge=7; c5a.xlarge=6; d3.2xlarge=0; d3.xlarge=8; i3.2xlarge=0; i3.large=1; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=3; m5a.large=9; m5a.xlarge=3; m5zn.2xlarge=5; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=5; r5.large=2; r5.xlarge=4; r5a.2xlarge=3; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=8; z1d.xlarge=3},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=4; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=3; r5.large=1; r5.xlarge=2; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
chipseq,normal,0.05,40,41,RESHIMAX,501.59,15, 8, 6, 5, 0, 7, 0, 3, 2, 3, 0, 4, 3, 6, 2, 3, 0, 0, 6, 3, 4, 4, 5, 0, 0, 5, 4,{c5.2xlarge=15; c5.xlarge=8; c5a.2xlarge=6; c5a.xlarge=5; d3.2xlarge=0; d3.xlarge=7; i3.2xlarge=0; i3.large=3; i3.xlarge=2; m5.2xlarge=3; m5.large=0; m5.xlarge=4; m5a.2xlarge=3; m5a.large=6; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=6; r5.large=3; r5.xlarge=4; r5a.2xlarge=4; r5a.large=5; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=5; z1d.xlarge=4},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=4; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=3; r5.large=1; r5.xlarge=2; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
chipseq,normal,0.05,40,41,RESHIFCFS,501.28,16, 7, 7, 6, 0, 8, 0, 1, 1, 3, 0, 3, 6, 4, 2, 6, 0, 0, 8, 2, 5, 1, 2, 0, 0, 8, 2,{c5.2xlarge=16; c5.xlarge=7; c5a.2xlarge=7; c5a.xlarge=6; d3.2xlarge=0; d3.xlarge=8; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=3; m5.large=0; m5.xlarge=3; m5a.2xlarge=6; m5a.large=4; m5a.xlarge=2; m5zn.2xlarge=6; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=8; r5.large=2; r5.xlarge=5; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=8; z1d.xlarge=2},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=4; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=3; r5.large=1; r5.xlarge=2; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
chipseq,normal,0.05,40,42,MINMIN,355.42999999999995,15, 3, 2, 3, 6, 0, 4, 3, 1, 2, 0, 4, 0, 1, 0, 14, 14, 0, 2, 3, 1, 0, 2, 1, 0, 10, 7,{c5.2xlarge=15; c5.xlarge=3; c5a.2xlarge=2; c5a.xlarge=3; d3.2xlarge=6; d3.xlarge=0; i3.2xlarge=4; i3.large=3; i3.xlarge=1; m5.2xlarge=2; m5.large=0; m5.xlarge=4; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=14; m5zn.large=14; m5zn.xlarge=0; r5.2xlarge=2; r5.large=3; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=10; z1d.xlarge=7},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=2; i3.large=3; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=2; m5zn.xlarge=0; r5.2xlarge=1; r5.large=2; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
chipseq,normal,0.05,40,42,MAXMIN,487.72999999999996,12, 2, 4, 4, 7, 0, 4, 6, 2, 1, 0, 4, 3, 3, 0, 12, 8, 0, 2, 6, 3, 0, 1, 0, 0, 5, 9,{c5.2xlarge=12; c5.xlarge=2; c5a.2xlarge=4; c5a.xlarge=4; d3.2xlarge=7; d3.xlarge=0; i3.2xlarge=4; i3.large=6; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=4; m5a.2xlarge=3; m5a.large=3; m5a.xlarge=0; m5zn.2xlarge=12; m5zn.large=8; m5zn.xlarge=0; r5.2xlarge=2; r5.large=6; r5.xlarge=3; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=5; z1d.xlarge=9},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=2; i3.large=3; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=2; m5zn.xlarge=0; r5.2xlarge=1; r5.large=2; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
chipseq,normal,0.05,40,42,MCT,407.83,15, 2, 3, 5, 4, 0, 1, 4, 1, 1, 0, 5, 1, 1, 0, 18, 11, 0, 1, 3, 1, 0, 2, 1, 0, 9, 9,{c5.2xlarge=15; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=5; d3.2xlarge=4; d3.xlarge=0; i3.2xlarge=1; i3.large=4; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=5; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=18; m5zn.large=11; m5zn.xlarge=0; r5.2xlarge=1; r5.large=3; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=9; z1d.xlarge=9},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=2; i3.large=3; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=2; m5zn.xlarge=0; r5.2xlarge=1; r5.large=2; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
chipseq,normal,0.05,40,42,ROUNDROBIN,717.1699999999998,10, 6, 5, 3, 5, 0, 6, 2, 1, 1, 0, 6, 9, 5, 0, 12, 3, 0, 5, 1, 1, 0, 3, 1, 0, 4, 9,{c5.2xlarge=10; c5.xlarge=6; c5a.2xlarge=5; c5a.xlarge=3; d3.2xlarge=5; d3.xlarge=0; i3.2xlarge=6; i3.large=2; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=6; m5a.2xlarge=9; m5a.large=5; m5a.xlarge=0; m5zn.2xlarge=12; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=5; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=9},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=2; i3.large=3; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=2; m5zn.xlarge=0; r5.2xlarge=1; r5.large=2; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
chipseq,normal,0.05,40,42,STATIC,345.6599999999999,13, 2, 6, 4, 6, 0, 1, 3, 1, 1, 0, 5, 3, 2, 0, 13, 18, 0, 2, 2, 2, 0, 1, 0, 0, 5, 8,{c5.2xlarge=13; c5.xlarge=2; c5a.2xlarge=6; c5a.xlarge=4; d3.2xlarge=6; d3.xlarge=0; i3.2xlarge=1; i3.large=3; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=5; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=13; m5zn.large=18; m5zn.xlarge=0; r5.2xlarge=2; r5.large=2; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=5; z1d.xlarge=8},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=2; i3.large=3; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=2; m5zn.xlarge=0; r5.2xlarge=1; r5.large=2; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
chipseq,normal,0.05,40,42,NOML,449.75999999999993,14, 5, 4, 4, 3, 0, 5, 2, 1, 2, 0, 4, 9, 2, 0, 8, 4, 0, 3, 5, 1, 0, 5, 3, 0, 6, 8,{c5.2xlarge=14; c5.xlarge=5; c5a.2xlarge=4; c5a.xlarge=4; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=5; i3.large=2; i3.xlarge=1; m5.2xlarge=2; m5.large=0; m5.xlarge=4; m5a.2xlarge=9; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=8; m5zn.large=4; m5zn.xlarge=0; r5.2xlarge=3; r5.large=5; r5.xlarge=1; r5a.2xlarge=0; r5a.large=5; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=6; z1d.xlarge=8},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=2; i3.large=3; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=2; m5zn.xlarge=0; r5.2xlarge=1; r5.large=2; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
