Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
chipseq,normal,0.2,40,0,MINMIN,533.31,0, 9, 12, 9, 7, 5, 1, 1, 0, 4, 1, 7, 1, 0, 2, 16, 0, 6, 0, 2, 3, 2, 3, 2, 0, 0, 5,{c5.2xlarge=0; c5.xlarge=9; c5a.2xlarge=12; c5a.xlarge=9; d3.2xlarge=7; d3.xlarge=5; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=4; m5.large=1; m5.xlarge=7; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=16; m5zn.large=0; m5zn.xlarge=6; r5.2xlarge=0; r5.large=2; r5.xlarge=3; r5a.2xlarge=2; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=5},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
chipseq,normal,0.2,40,61,CRITICALPATH,520.3999999999999,8, 2, 0, 8, 2, 9, 2, 3, 3, 0, 10, 0, 1, 6, 1, 0, 15, 0, 3, 3, 4, 3, 1, 4, 0, 6, 4,{c5.2xlarge=8; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=8; d3.2xlarge=2; d3.xlarge=9; i3.2xlarge=2; i3.large=3; i3.xlarge=3; m5.2xlarge=0; m5.large=10; m5.xlarge=0; m5a.2xlarge=1; m5a.large=6; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=15; m5zn.xlarge=0; r5.2xlarge=3; r5.large=3; r5.xlarge=4; r5a.2xlarge=3; r5a.large=1; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=6; z1d.xlarge=4},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=5; i3.2xlarge=1; i3.large=1; i3.xlarge=1; m5.2xlarge=0; m5.large=4; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=0; m5zn.large=4; m5zn.xlarge=0; r5.2xlarge=1; r5.large=1; r5.xlarge=2; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=2}
chipseq,normal,0.2,40,61,CRITICALPATHREVERSE,501.16999999999996,8, 4, 0, 9, 3, 9, 1, 1, 1, 0, 5, 0, 0, 2, 5, 0, 20, 0, 2, 1, 4, 0, 1, 2, 0, 13, 7,{c5.2xlarge=8; c5.xlarge=4; c5a.2xlarge=0; c5a.xlarge=9; d3.2xlarge=3; d3.xlarge=9; i3.2xlarge=1; i3.large=1; i3.xlarge=1; m5.2xlarge=0; m5.large=5; m5.xlarge=0; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=5; m5zn.2xlarge=0; m5zn.large=20; m5zn.xlarge=0; r5.2xlarge=2; r5.large=1; r5.xlarge=4; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=13; z1d.xlarge=7},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=5; i3.2xlarge=1; i3.large=1; i3.xlarge=1; m5.2xlarge=0; m5.large=4; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=0; m5zn.large=4; m5zn.xlarge=0; r5.2xlarge=1; r5.large=1; r5.xlarge=2; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=2}
chipseq,normal,0.2,40,61,RESHIV2,520.4499999999999,8, 2, 0, 8, 2, 12, 2, 1, 1, 0, 12, 0, 1, 2, 2, 0, 18, 0, 2, 1, 4, 1, 3, 4, 0, 8, 4,{c5.2xlarge=8; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=8; d3.2xlarge=2; d3.xlarge=12; i3.2xlarge=2; i3.large=1; i3.xlarge=1; m5.2xlarge=0; m5.large=12; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=18; m5zn.xlarge=0; r5.2xlarge=2; r5.large=1; r5.xlarge=4; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=8; z1d.xlarge=4},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=5; i3.2xlarge=1; i3.large=1; i3.xlarge=1; m5.2xlarge=0; m5.large=4; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=0; m5zn.large=4; m5zn.xlarge=0; r5.2xlarge=1; r5.large=1; r5.xlarge=2; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=2}
chipseq,normal,0.2,40,61,RESHIV3,482.6199999999999,8, 3, 0, 7, 3, 9, 3, 1, 2, 0, 9, 0, 1, 3, 2, 0, 19, 0, 1, 2, 5, 1, 0, 2, 0, 12, 5,{c5.2xlarge=8; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=7; d3.2xlarge=3; d3.xlarge=9; i3.2xlarge=3; i3.large=1; i3.xlarge=2; m5.2xlarge=0; m5.large=9; m5.xlarge=0; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=19; m5zn.xlarge=0; r5.2xlarge=1; r5.large=2; r5.xlarge=5; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=12; z1d.xlarge=5},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=5; i3.2xlarge=1; i3.large=1; i3.xlarge=1; m5.2xlarge=0; m5.large=4; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=0; m5zn.large=4; m5zn.xlarge=0; r5.2xlarge=1; r5.large=1; r5.xlarge=2; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=2}
chipseq,normal,0.2,40,61,RESHIMAX,485.03999999999996,8, 4, 0, 7, 2, 9, 1, 3, 2, 0, 10, 0, 1, 2, 5, 0, 14, 0, 2, 1, 4, 3, 1, 3, 0, 12, 4,{c5.2xlarge=8; c5.xlarge=4; c5a.2xlarge=0; c5a.xlarge=7; d3.2xlarge=2; d3.xlarge=9; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=0; m5.large=10; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=5; m5zn.2xlarge=0; m5zn.large=14; m5zn.xlarge=0; r5.2xlarge=2; r5.large=1; r5.xlarge=4; r5a.2xlarge=3; r5a.large=1; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=12; z1d.xlarge=4},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=5; i3.2xlarge=1; i3.large=1; i3.xlarge=1; m5.2xlarge=0; m5.large=4; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=0; m5zn.large=4; m5zn.xlarge=0; r5.2xlarge=1; r5.large=1; r5.xlarge=2; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=2}
chipseq,normal,0.2,40,61,RESHIFCFS,481.77,10, 3, 0, 7, 2, 9, 1, 1, 2, 0, 8, 0, 1, 2, 1, 0, 20, 0, 1, 3, 6, 0, 1, 2, 0, 13, 5,{c5.2xlarge=10; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=7; d3.2xlarge=2; d3.xlarge=9; i3.2xlarge=1; i3.large=1; i3.xlarge=2; m5.2xlarge=0; m5.large=8; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=20; m5zn.xlarge=0; r5.2xlarge=1; r5.large=3; r5.xlarge=6; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=13; z1d.xlarge=5},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=5; i3.2xlarge=1; i3.large=1; i3.xlarge=1; m5.2xlarge=0; m5.large=4; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=0; m5zn.large=4; m5zn.xlarge=0; r5.2xlarge=1; r5.large=1; r5.xlarge=2; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=2}
chipseq,normal,0.2,40,62,MINMIN,480.69999999999993,5, 3, 6, 3, 6, 4, 0, 0, 2, 2, 8, 1, 1, 2, 1, 12, 15, 14, 0, 0, 0, 0, 2, 0, 0, 7, 4,{c5.2xlarge=5; c5.xlarge=3; c5a.2xlarge=6; c5a.xlarge=3; d3.2xlarge=6; d3.xlarge=4; i3.2xlarge=0; i3.large=0; i3.xlarge=2; m5.2xlarge=2; m5.large=8; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=12; m5zn.large=15; m5zn.xlarge=14; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=7; z1d.xlarge=4},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=0; i3.xlarge=2; m5.2xlarge=2; m5.large=3; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
chipseq,normal,0.2,40,62,MAXMIN,474.8399999999999,4, 4, 8, 2, 7, 5, 1, 0, 2, 3, 5, 2, 1, 3, 0, 12, 11, 13, 0, 0, 0, 1, 5, 0, 0, 7, 2,{c5.2xlarge=4; c5.xlarge=4; c5a.2xlarge=8; c5a.xlarge=2; d3.2xlarge=7; d3.xlarge=5; i3.2xlarge=1; i3.large=0; i3.xlarge=2; m5.2xlarge=3; m5.large=5; m5.xlarge=2; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=0; m5zn.2xlarge=12; m5zn.large=11; m5zn.xlarge=13; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=1; r5a.large=5; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=7; z1d.xlarge=2},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=0; i3.xlarge=2; m5.2xlarge=2; m5.large=3; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
chipseq,normal,0.2,40,62,MCT,400.26,3, 3, 8, 3, 3, 3, 0, 0, 2, 4, 5, 1, 1, 2, 0, 17, 18, 11, 0, 0, 0, 1, 4, 0, 0, 6, 3,{c5.2xlarge=3; c5.xlarge=3; c5a.2xlarge=8; c5a.xlarge=3; d3.2xlarge=3; d3.xlarge=3; i3.2xlarge=0; i3.large=0; i3.xlarge=2; m5.2xlarge=4; m5.large=5; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=17; m5zn.large=18; m5zn.xlarge=11; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=1; r5a.large=4; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=6; z1d.xlarge=3},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=0; i3.xlarge=2; m5.2xlarge=2; m5.large=3; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
chipseq,normal,0.2,40,62,ROUNDROBIN,519.3399999999999,5, 1, 5, 1, 5, 4, 3, 0, 2, 4, 6, 4, 1, 6, 1, 10, 12, 10, 0, 0, 0, 2, 10, 0, 0, 3, 3,{c5.2xlarge=5; c5.xlarge=1; c5a.2xlarge=5; c5a.xlarge=1; d3.2xlarge=5; d3.xlarge=4; i3.2xlarge=3; i3.large=0; i3.xlarge=2; m5.2xlarge=4; m5.large=6; m5.xlarge=4; m5a.2xlarge=1; m5a.large=6; m5a.xlarge=1; m5zn.2xlarge=10; m5zn.large=12; m5zn.xlarge=10; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=2; r5a.large=10; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=3},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=0; i3.xlarge=2; m5.2xlarge=2; m5.large=3; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
chipseq,normal,0.2,40,62,STATIC,360.34,3, 1, 5, 4, 5, 4, 1, 0, 1, 3, 5, 3, 1, 1, 2, 14, 21, 7, 0, 0, 0, 0, 2, 0, 0, 13, 2,{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=5; c5a.xlarge=4; d3.2xlarge=5; d3.xlarge=4; i3.2xlarge=1; i3.large=0; i3.xlarge=1; m5.2xlarge=3; m5.large=5; m5.xlarge=3; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=14; m5zn.large=21; m5zn.xlarge=7; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=13; z1d.xlarge=2},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=0; i3.xlarge=2; m5.2xlarge=2; m5.large=3; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
chipseq,normal,0.2,40,62,NOML,707.54,6, 4, 8, 4, 3, 5, 2, 0, 2, 4, 7, 3, 1, 5, 3, 7, 8, 8, 0, 0, 0, 2, 6, 0, 0, 7, 3,{c5.2xlarge=6; c5.xlarge=4; c5a.2xlarge=8; c5a.xlarge=4; d3.2xlarge=3; d3.xlarge=5; i3.2xlarge=2; i3.large=0; i3.xlarge=2; m5.2xlarge=4; m5.large=7; m5.xlarge=3; m5a.2xlarge=1; m5a.large=5; m5a.xlarge=3; m5zn.2xlarge=7; m5zn.large=8; m5zn.xlarge=8; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=2; r5a.large=6; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=7; z1d.xlarge=3},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=0; i3.xlarge=2; m5.2xlarge=2; m5.large=3; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
chipseq,normal,0.2,40,62,CUSTOMCLUSTERNOML,450.59,4, 3, 8, 3, 10, 3, 2, 0, 2, 4, 7, 3, 0, 2, 2, 13, 12, 7, 0, 0, 0, 1, 3, 0, 0, 7, 2,{c5.2xlarge=4; c5.xlarge=3; c5a.2xlarge=8; c5a.xlarge=3; d3.2xlarge=10; d3.xlarge=3; i3.2xlarge=2; i3.large=0; i3.xlarge=2; m5.2xlarge=4; m5.large=7; m5.xlarge=3; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=13; m5zn.large=12; m5zn.xlarge=7; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=7; z1d.xlarge=2},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=0; i3.xlarge=2; m5.2xlarge=2; m5.large=3; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
chipseq,normal,0.2,40,62,TEXTDISTANCE,348.4599999999999,5, 4, 7, 4, 4, 4, 4, 0, 2, 8, 5, 4, 1, 3, 2, 12, 10, 8, 0, 0, 0, 3, 1, 0, 0, 5, 2,{c5.2xlarge=5; c5.xlarge=4; c5a.2xlarge=7; c5a.xlarge=4; d3.2xlarge=4; d3.xlarge=4; i3.2xlarge=4; i3.large=0; i3.xlarge=2; m5.2xlarge=8; m5.large=5; m5.xlarge=4; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=12; m5zn.large=10; m5zn.xlarge=8; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=3; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=5; z1d.xlarge=2},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=0; i3.xlarge=2; m5.2xlarge=2; m5.large=3; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
chipseq,normal,0.2,40,62,CRITICALPATH,396.98,4, 1, 8, 4, 6, 4, 6, 0, 5, 3, 10, 2, 0, 2, 2, 9, 12, 9, 0, 0, 0, 0, 3, 0, 0, 4, 4,{c5.2xlarge=4; c5.xlarge=1; c5a.2xlarge=8; c5a.xlarge=4; d3.2xlarge=6; d3.xlarge=4; i3.2xlarge=6; i3.large=0; i3.xlarge=5; m5.2xlarge=3; m5.large=10; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=9; m5zn.large=12; m5zn.xlarge=9; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=4},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=0; i3.xlarge=2; m5.2xlarge=2; m5.large=3; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
chipseq,normal,0.2,40,62,CRITICALPATHREVERSE,463.18,4, 2, 9, 4, 5, 2, 1, 0, 2, 2, 3, 1, 2, 2, 2, 11, 16, 15, 0, 0, 0, 1, 4, 0, 0, 6, 4,{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=9; c5a.xlarge=4; d3.2xlarge=5; d3.xlarge=2; i3.2xlarge=1; i3.large=0; i3.xlarge=2; m5.2xlarge=2; m5.large=3; m5.xlarge=1; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=11; m5zn.large=16; m5zn.xlarge=15; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=1; r5a.large=4; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=6; z1d.xlarge=4},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=0; i3.xlarge=2; m5.2xlarge=2; m5.large=3; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
chipseq,normal,0.2,40,62,RESHIV2,403.80999999999995,4, 4, 9, 4, 3, 5, 2, 0, 2, 3, 7, 1, 2, 2, 0, 10, 16, 8, 0, 0, 0, 1, 3, 0, 0, 8, 4,{c5.2xlarge=4; c5.xlarge=4; c5a.2xlarge=9; c5a.xlarge=4; d3.2xlarge=3; d3.xlarge=5; i3.2xlarge=2; i3.large=0; i3.xlarge=2; m5.2xlarge=3; m5.large=7; m5.xlarge=1; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=10; m5zn.large=16; m5zn.xlarge=8; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=8; z1d.xlarge=4},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=0; i3.xlarge=2; m5.2xlarge=2; m5.large=3; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
chipseq,normal,0.2,40,62,RESHIV3,457.34999999999997,4, 3, 8, 5, 4, 4, 0, 0, 2, 2, 7, 3, 0, 2, 1, 12, 16, 9, 0, 0, 0, 2, 5, 0, 0, 6, 3,{c5.2xlarge=4; c5.xlarge=3; c5a.2xlarge=8; c5a.xlarge=5; d3.2xlarge=4; d3.xlarge=4; i3.2xlarge=0; i3.large=0; i3.xlarge=2; m5.2xlarge=2; m5.large=7; m5.xlarge=3; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=12; m5zn.large=16; m5zn.xlarge=9; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=2; r5a.large=5; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=6; z1d.xlarge=3},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=0; i3.xlarge=2; m5.2xlarge=2; m5.large=3; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
chipseq,normal,0.2,40,62,RESHIMAX,349.13,5, 3, 9, 5, 4, 5, 3, 0, 1, 3, 7, 3, 2, 8, 1, 8, 11, 10, 0, 0, 0, 2, 0, 0, 0, 6, 2,{c5.2xlarge=5; c5.xlarge=3; c5a.2xlarge=9; c5a.xlarge=5; d3.2xlarge=4; d3.xlarge=5; i3.2xlarge=3; i3.large=0; i3.xlarge=1; m5.2xlarge=3; m5.large=7; m5.xlarge=3; m5a.2xlarge=2; m5a.large=8; m5a.xlarge=1; m5zn.2xlarge=8; m5zn.large=11; m5zn.xlarge=10; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=6; z1d.xlarge=2},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=0; i3.xlarge=2; m5.2xlarge=2; m5.large=3; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
