Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
eager,exponential,0.1,40,0,MINMIN,250.9799999999999,0, 56, 84, 58, 72, 55, 22, 21, 0, 50, 28, 73, 41, 0, 41, 94, 0, 32, 0, 27, 51, 58, 65, 42, 0, 0, 30,{c5.2xlarge=0; c5.xlarge=56; c5a.2xlarge=84; c5a.xlarge=58; d3.2xlarge=72; d3.xlarge=55; i3.2xlarge=22; i3.large=21; i3.xlarge=0; m5.2xlarge=50; m5.large=28; m5.xlarge=73; m5a.2xlarge=41; m5a.large=0; m5a.xlarge=41; m5zn.2xlarge=94; m5zn.large=0; m5zn.xlarge=32; r5.2xlarge=0; r5.large=27; r5.xlarge=51; r5a.2xlarge=58; r5a.large=65; r5a.xlarge=42; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=30},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
eager,exponential,0.1,40,50,RESHIMAX,233.75999999999988,29, 26, 28, 29, 23, 24, 0, 41, 61, 72, 0, 0, 21, 107, 0, 0, 67, 171, 0, 0, 47, 59, 0, 21, 57, 89, 28,{c5.2xlarge=29; c5.xlarge=26; c5a.2xlarge=28; c5a.xlarge=29; d3.2xlarge=23; d3.xlarge=24; i3.2xlarge=0; i3.large=41; i3.xlarge=61; m5.2xlarge=72; m5.large=0; m5.xlarge=0; m5a.2xlarge=21; m5a.large=107; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=67; m5zn.xlarge=171; r5.2xlarge=0; r5.large=0; r5.xlarge=47; r5a.2xlarge=59; r5a.large=0; r5a.xlarge=21; z1d.2xlarge=57; z1d.large=89; z1d.xlarge=28},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=2; i3.xlarge=3; m5.2xlarge=3; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=5; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=6; r5.2xlarge=0; r5.large=0; r5.xlarge=2; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=3; z1d.xlarge=1}
eager,exponential,0.1,40,50,RESHIFCFS,233.6999999999999,28, 26, 28, 29, 25, 25, 0, 41, 60, 72, 0, 0, 20, 107, 0, 0, 68, 169, 0, 0, 49, 58, 0, 21, 58, 88, 28,{c5.2xlarge=28; c5.xlarge=26; c5a.2xlarge=28; c5a.xlarge=29; d3.2xlarge=25; d3.xlarge=25; i3.2xlarge=0; i3.large=41; i3.xlarge=60; m5.2xlarge=72; m5.large=0; m5.xlarge=0; m5a.2xlarge=20; m5a.large=107; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=68; m5zn.xlarge=169; r5.2xlarge=0; r5.large=0; r5.xlarge=49; r5a.2xlarge=58; r5a.large=0; r5a.xlarge=21; z1d.2xlarge=58; z1d.large=88; z1d.xlarge=28},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=2; i3.xlarge=3; m5.2xlarge=3; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=5; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=6; r5.2xlarge=0; r5.large=0; r5.xlarge=2; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=3; z1d.xlarge=1}
eager,exponential,0.1,40,51,MINMIN,239.43999999999988,0, 0, 55, 57, 24, 0, 42, 83, 39, 51, 28, 0, 41, 43, 0, 0, 71, 96, 25, 0, 82, 80, 23, 42, 0, 90, 28,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=55; c5a.xlarge=57; d3.2xlarge=24; d3.xlarge=0; i3.2xlarge=42; i3.large=83; i3.xlarge=39; m5.2xlarge=51; m5.large=28; m5.xlarge=0; m5a.2xlarge=41; m5a.large=43; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=71; m5zn.xlarge=96; r5.2xlarge=25; r5.large=0; r5.xlarge=82; r5a.2xlarge=80; r5a.large=23; r5a.xlarge=42; z1d.2xlarge=0; z1d.large=90; z1d.xlarge=28},{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=4; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=0; r5.xlarge=3; r5a.2xlarge=4; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=1}
eager,exponential,0.1,40,51,MAXMIN,237.8299999999998,0, 0, 58, 58, 25, 0, 41, 81, 39, 51, 28, 0, 41, 43, 0, 0, 71, 94, 25, 0, 82, 81, 21, 42, 0, 89, 30,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=58; c5a.xlarge=58; d3.2xlarge=25; d3.xlarge=0; i3.2xlarge=41; i3.large=81; i3.xlarge=39; m5.2xlarge=51; m5.large=28; m5.xlarge=0; m5a.2xlarge=41; m5a.large=43; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=71; m5zn.xlarge=94; r5.2xlarge=25; r5.large=0; r5.xlarge=82; r5a.2xlarge=81; r5a.large=21; r5a.xlarge=42; z1d.2xlarge=0; z1d.large=89; z1d.xlarge=30},{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=4; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=0; r5.xlarge=3; r5a.2xlarge=4; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=1}
eager,exponential,0.1,40,51,MCT,239.43999999999988,0, 0, 56, 57, 25, 0, 41, 81, 41, 51, 27, 0, 41, 43, 0, 0, 71, 93, 25, 0, 82, 82, 21, 42, 0, 89, 32,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=56; c5a.xlarge=57; d3.2xlarge=25; d3.xlarge=0; i3.2xlarge=41; i3.large=81; i3.xlarge=41; m5.2xlarge=51; m5.large=27; m5.xlarge=0; m5a.2xlarge=41; m5a.large=43; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=71; m5zn.xlarge=93; r5.2xlarge=25; r5.large=0; r5.xlarge=82; r5a.2xlarge=82; r5a.large=21; r5a.xlarge=42; z1d.2xlarge=0; z1d.large=89; z1d.xlarge=32},{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=4; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=0; r5.xlarge=3; r5a.2xlarge=4; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=1}
eager,exponential,0.1,40,51,ROUNDROBIN,237.86999999999983,0, 0, 54, 56, 25, 0, 41, 82, 39, 52, 28, 0, 41, 44, 0, 0, 77, 93, 24, 0, 80, 82, 22, 42, 0, 89, 29,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=54; c5a.xlarge=56; d3.2xlarge=25; d3.xlarge=0; i3.2xlarge=41; i3.large=82; i3.xlarge=39; m5.2xlarge=52; m5.large=28; m5.xlarge=0; m5a.2xlarge=41; m5a.large=44; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=77; m5zn.xlarge=93; r5.2xlarge=24; r5.large=0; r5.xlarge=80; r5a.2xlarge=82; r5a.large=22; r5a.xlarge=42; z1d.2xlarge=0; z1d.large=89; z1d.xlarge=29},{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=4; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=0; r5.xlarge=3; r5a.2xlarge=4; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=1}
eager,exponential,0.1,40,51,STATIC,233.41999999999987,0, 0, 63, 65, 25, 0, 37, 71, 38, 47, 28, 0, 34, 40, 0, 0, 80, 113, 23, 0, 70, 71, 21, 40, 0, 99, 35,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=63; c5a.xlarge=65; d3.2xlarge=25; d3.xlarge=0; i3.2xlarge=37; i3.large=71; i3.xlarge=38; m5.2xlarge=47; m5.large=28; m5.xlarge=0; m5a.2xlarge=34; m5a.large=40; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=80; m5zn.xlarge=113; r5.2xlarge=23; r5.large=0; r5.xlarge=70; r5a.2xlarge=71; r5a.large=21; r5a.xlarge=40; z1d.2xlarge=0; z1d.large=99; z1d.xlarge=35},{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=4; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=0; r5.xlarge=3; r5a.2xlarge=4; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=1}
eager,exponential,0.1,40,51,NOML,253.25999999999985,0, 0, 58, 58, 25, 0, 40, 83, 41, 52, 27, 0, 40, 42, 0, 0, 68, 94, 26, 0, 82, 82, 21, 43, 0, 90, 28,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=58; c5a.xlarge=58; d3.2xlarge=25; d3.xlarge=0; i3.2xlarge=40; i3.large=83; i3.xlarge=41; m5.2xlarge=52; m5.large=27; m5.xlarge=0; m5a.2xlarge=40; m5a.large=42; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=68; m5zn.xlarge=94; r5.2xlarge=26; r5.large=0; r5.xlarge=82; r5a.2xlarge=82; r5a.large=21; r5a.xlarge=43; z1d.2xlarge=0; z1d.large=90; z1d.xlarge=28},{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=4; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=0; r5.xlarge=3; r5a.2xlarge=4; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=1}
eager,exponential,0.1,40,51,CUSTOMCLUSTERNOML,243.03999999999994,0, 0, 55, 59, 26, 0, 42, 82, 40, 51, 28, 0, 40, 43, 0, 0, 70, 96, 24, 0, 81, 81, 22, 42, 0, 89, 29,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=55; c5a.xlarge=59; d3.2xlarge=26; d3.xlarge=0; i3.2xlarge=42; i3.large=82; i3.xlarge=40; m5.2xlarge=51; m5.large=28; m5.xlarge=0; m5a.2xlarge=40; m5a.large=43; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=70; m5zn.xlarge=96; r5.2xlarge=24; r5.large=0; r5.xlarge=81; r5a.2xlarge=81; r5a.large=22; r5a.xlarge=42; z1d.2xlarge=0; z1d.large=89; z1d.xlarge=29},{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=4; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=0; r5.xlarge=3; r5a.2xlarge=4; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=1}
eager,exponential,0.1,40,51,TEXTDISTANCE,247.5,0, 0, 55, 57, 26, 0, 42, 80, 41, 53, 30, 0, 41, 44, 0, 0, 68, 93, 26, 0, 81, 81, 22, 44, 0, 87, 29,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=55; c5a.xlarge=57; d3.2xlarge=26; d3.xlarge=0; i3.2xlarge=42; i3.large=80; i3.xlarge=41; m5.2xlarge=53; m5.large=30; m5.xlarge=0; m5a.2xlarge=41; m5a.large=44; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=68; m5zn.xlarge=93; r5.2xlarge=26; r5.large=0; r5.xlarge=81; r5a.2xlarge=81; r5a.large=22; r5a.xlarge=44; z1d.2xlarge=0; z1d.large=87; z1d.xlarge=29},{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=4; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=0; r5.xlarge=3; r5a.2xlarge=4; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=1}
eager,exponential,0.1,40,51,CRITICALPATH,237.66999999999985,0, 0, 56, 58, 24, 0, 41, 83, 40, 52, 27, 0, 42, 42, 0, 0, 74, 93, 24, 0, 81, 83, 21, 44, 0, 87, 28,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=56; c5a.xlarge=58; d3.2xlarge=24; d3.xlarge=0; i3.2xlarge=41; i3.large=83; i3.xlarge=40; m5.2xlarge=52; m5.large=27; m5.xlarge=0; m5a.2xlarge=42; m5a.large=42; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=74; m5zn.xlarge=93; r5.2xlarge=24; r5.large=0; r5.xlarge=81; r5a.2xlarge=83; r5a.large=21; r5a.xlarge=44; z1d.2xlarge=0; z1d.large=87; z1d.xlarge=28},{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=4; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=0; r5.xlarge=3; r5a.2xlarge=4; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=1}
eager,exponential,0.1,40,51,CRITICALPATHREVERSE,238.11999999999983,0, 0, 55, 56, 25, 0, 42, 82, 41, 52, 28, 0, 40, 43, 0, 0, 75, 92, 24, 0, 83, 83, 21, 43, 0, 87, 28,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=55; c5a.xlarge=56; d3.2xlarge=25; d3.xlarge=0; i3.2xlarge=42; i3.large=82; i3.xlarge=41; m5.2xlarge=52; m5.large=28; m5.xlarge=0; m5a.2xlarge=40; m5a.large=43; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=75; m5zn.xlarge=92; r5.2xlarge=24; r5.large=0; r5.xlarge=83; r5a.2xlarge=83; r5a.large=21; r5a.xlarge=43; z1d.2xlarge=0; z1d.large=87; z1d.xlarge=28},{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=4; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=0; r5.xlarge=3; r5a.2xlarge=4; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=1}
eager,exponential,0.1,40,51,RESHIV2,238.81999999999988,0, 0, 55, 56, 24, 0, 41, 83, 39, 52, 28, 0, 42, 44, 0, 0, 73, 92, 25, 0, 82, 82, 21, 43, 0, 89, 29,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=55; c5a.xlarge=56; d3.2xlarge=24; d3.xlarge=0; i3.2xlarge=41; i3.large=83; i3.xlarge=39; m5.2xlarge=52; m5.large=28; m5.xlarge=0; m5a.2xlarge=42; m5a.large=44; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=73; m5zn.xlarge=92; r5.2xlarge=25; r5.large=0; r5.xlarge=82; r5a.2xlarge=82; r5a.large=21; r5a.xlarge=43; z1d.2xlarge=0; z1d.large=89; z1d.xlarge=29},{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=4; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=0; r5.xlarge=3; r5a.2xlarge=4; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=1}
eager,exponential,0.1,40,51,RESHIV3,237.7299999999999,0, 0, 55, 57, 24, 0, 42, 81, 40, 51, 27, 0, 42, 43, 0, 0, 74, 95, 24, 0, 81, 83, 22, 42, 0, 88, 29,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=55; c5a.xlarge=57; d3.2xlarge=24; d3.xlarge=0; i3.2xlarge=42; i3.large=81; i3.xlarge=40; m5.2xlarge=51; m5.large=27; m5.xlarge=0; m5a.2xlarge=42; m5a.large=43; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=74; m5zn.xlarge=95; r5.2xlarge=24; r5.large=0; r5.xlarge=81; r5a.2xlarge=83; r5a.large=22; r5a.xlarge=42; z1d.2xlarge=0; z1d.large=88; z1d.xlarge=29},{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=4; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=0; r5.xlarge=3; r5a.2xlarge=4; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=1}
eager,exponential,0.1,40,51,RESHIMAX,238.94999999999987,0, 0, 55, 58, 24, 0, 41, 81, 40, 52, 29, 0, 40, 44, 0, 0, 74, 93, 24, 0, 83, 82, 21, 43, 0, 88, 28,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=55; c5a.xlarge=58; d3.2xlarge=24; d3.xlarge=0; i3.2xlarge=41; i3.large=81; i3.xlarge=40; m5.2xlarge=52; m5.large=29; m5.xlarge=0; m5a.2xlarge=40; m5a.large=44; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=74; m5zn.xlarge=93; r5.2xlarge=24; r5.large=0; r5.xlarge=83; r5a.2xlarge=82; r5a.large=21; r5a.xlarge=43; z1d.2xlarge=0; z1d.large=88; z1d.xlarge=28},{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=4; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=0; r5.xlarge=3; r5a.2xlarge=4; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=1}
eager,exponential,0.1,40,51,RESHIFCFS,237.68999999999983,0, 0, 55, 58, 26, 0, 40, 82, 41, 51, 27, 0, 41, 43, 0, 0, 74, 94, 25, 0, 82, 82, 22, 41, 0, 88, 28,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=55; c5a.xlarge=58; d3.2xlarge=26; d3.xlarge=0; i3.2xlarge=40; i3.large=82; i3.xlarge=41; m5.2xlarge=51; m5.large=27; m5.xlarge=0; m5a.2xlarge=41; m5a.large=43; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=74; m5zn.xlarge=94; r5.2xlarge=25; r5.large=0; r5.xlarge=82; r5a.2xlarge=82; r5a.large=22; r5a.xlarge=41; z1d.2xlarge=0; z1d.large=88; z1d.xlarge=28},{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=4; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=0; r5.xlarge=3; r5a.2xlarge=4; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=1}
eager,exponential,0.1,40,52,MINMIN,230.09999999999985,29, 108, 56, 28, 70, 0, 19, 0, 0, 44, 0, 66, 21, 22, 81, 30, 67, 86, 45, 25, 25, 59, 0, 0, 90, 29, 0,{c5.2xlarge=29; c5.xlarge=108; c5a.2xlarge=56; c5a.xlarge=28; d3.2xlarge=70; d3.xlarge=0; i3.2xlarge=19; i3.large=0; i3.xlarge=0; m5.2xlarge=44; m5.large=0; m5.xlarge=66; m5a.2xlarge=21; m5a.large=22; m5a.xlarge=81; m5zn.2xlarge=30; m5zn.large=67; m5zn.xlarge=86; r5.2xlarge=45; r5.large=25; r5.xlarge=25; r5a.2xlarge=59; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=90; z1d.large=29; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=4; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=2; r5.large=1; r5.xlarge=1; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=1; z1d.xlarge=0}
eager,exponential,0.1,40,52,MAXMIN,230.47999999999988,28, 110, 54, 29, 71, 0, 20, 0, 0, 44, 0, 68, 20, 21, 82, 31, 66, 87, 46, 25, 24, 58, 0, 0, 88, 28, 0,{c5.2xlarge=28; c5.xlarge=110; c5a.2xlarge=54; c5a.xlarge=29; d3.2xlarge=71; d3.xlarge=0; i3.2xlarge=20; i3.large=0; i3.xlarge=0; m5.2xlarge=44; m5.large=0; m5.xlarge=68; m5a.2xlarge=20; m5a.large=21; m5a.xlarge=82; m5zn.2xlarge=31; m5zn.large=66; m5zn.xlarge=87; r5.2xlarge=46; r5.large=25; r5.xlarge=24; r5a.2xlarge=58; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=88; z1d.large=28; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=4; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=2; r5.large=1; r5.xlarge=1; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=1; z1d.xlarge=0}
eager,exponential,0.1,40,52,MCT,230.41999999999982,28, 108, 55, 29, 71, 0, 20, 0, 0, 43, 0, 68, 20, 23, 83, 30, 65, 86, 44, 25, 25, 60, 0, 0, 88, 29, 0,{c5.2xlarge=28; c5.xlarge=108; c5a.2xlarge=55; c5a.xlarge=29; d3.2xlarge=71; d3.xlarge=0; i3.2xlarge=20; i3.large=0; i3.xlarge=0; m5.2xlarge=43; m5.large=0; m5.xlarge=68; m5a.2xlarge=20; m5a.large=23; m5a.xlarge=83; m5zn.2xlarge=30; m5zn.large=65; m5zn.xlarge=86; r5.2xlarge=44; r5.large=25; r5.xlarge=25; r5a.2xlarge=60; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=88; z1d.large=29; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=4; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=2; r5.large=1; r5.xlarge=1; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=1; z1d.xlarge=0}
