Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
eager,exponential,0.0,40,0,MINMIN,237.17999999999992,0, 56, 83, 59, 75, 54, 21, 20, 0, 51, 28, 75, 40, 0, 41, 93, 0, 32, 0, 27, 53, 58, 65, 41, 0, 0, 28,{c5.2xlarge=0; c5.xlarge=56; c5a.2xlarge=83; c5a.xlarge=59; d3.2xlarge=75; d3.xlarge=54; i3.2xlarge=21; i3.large=20; i3.xlarge=0; m5.2xlarge=51; m5.large=28; m5.xlarge=75; m5a.2xlarge=40; m5a.large=0; m5a.xlarge=41; m5zn.2xlarge=93; m5zn.large=0; m5zn.xlarge=32; r5.2xlarge=0; r5.large=27; r5.xlarge=53; r5a.2xlarge=58; r5a.large=65; r5a.xlarge=41; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=28},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
eager,exponential,0.0,40,34,RESHIV2,228.74999999999986,109, 110, 26, 29, 24, 49, 40, 61, 0, 90, 0, 0, 20, 22, 20, 60, 35, 28, 0, 75, 44, 21, 22, 0, 0, 30, 85,{c5.2xlarge=109; c5.xlarge=110; c5a.2xlarge=26; c5a.xlarge=29; d3.2xlarge=24; d3.xlarge=49; i3.2xlarge=40; i3.large=61; i3.xlarge=0; m5.2xlarge=90; m5.large=0; m5.xlarge=0; m5a.2xlarge=20; m5a.large=22; m5a.xlarge=20; m5zn.2xlarge=60; m5zn.large=35; m5zn.xlarge=28; r5.2xlarge=0; r5.large=75; r5.xlarge=44; r5a.2xlarge=21; r5a.large=22; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=30; z1d.xlarge=85},{c5.2xlarge=4; c5.xlarge=4; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=2; i3.large=3; i3.xlarge=0; m5.2xlarge=4; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=0; r5.large=3; r5.xlarge=2; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
eager,exponential,0.0,40,34,RESHIV3,228.7799999999999,108, 109, 27, 28, 24, 48, 41, 62, 0, 90, 0, 0, 20, 23, 21, 61, 34, 28, 0, 75, 44, 21, 22, 0, 0, 28, 86,{c5.2xlarge=108; c5.xlarge=109; c5a.2xlarge=27; c5a.xlarge=28; d3.2xlarge=24; d3.xlarge=48; i3.2xlarge=41; i3.large=62; i3.xlarge=0; m5.2xlarge=90; m5.large=0; m5.xlarge=0; m5a.2xlarge=20; m5a.large=23; m5a.xlarge=21; m5zn.2xlarge=61; m5zn.large=34; m5zn.xlarge=28; r5.2xlarge=0; r5.large=75; r5.xlarge=44; r5a.2xlarge=21; r5a.large=22; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=28; z1d.xlarge=86},{c5.2xlarge=4; c5.xlarge=4; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=2; i3.large=3; i3.xlarge=0; m5.2xlarge=4; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=0; r5.large=3; r5.xlarge=2; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
eager,exponential,0.0,40,34,RESHIMAX,228.64999999999986,108, 110, 26, 29, 23, 51, 39, 60, 0, 92, 0, 0, 20, 22, 20, 61, 35, 29, 0, 74, 46, 19, 21, 0, 0, 28, 87,{c5.2xlarge=108; c5.xlarge=110; c5a.2xlarge=26; c5a.xlarge=29; d3.2xlarge=23; d3.xlarge=51; i3.2xlarge=39; i3.large=60; i3.xlarge=0; m5.2xlarge=92; m5.large=0; m5.xlarge=0; m5a.2xlarge=20; m5a.large=22; m5a.xlarge=20; m5zn.2xlarge=61; m5zn.large=35; m5zn.xlarge=29; r5.2xlarge=0; r5.large=74; r5.xlarge=46; r5a.2xlarge=19; r5a.large=21; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=28; z1d.xlarge=87},{c5.2xlarge=4; c5.xlarge=4; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=2; i3.large=3; i3.xlarge=0; m5.2xlarge=4; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=0; r5.large=3; r5.xlarge=2; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
eager,exponential,0.0,40,34,RESHIFCFS,229.42999999999984,109, 110, 26, 29, 24, 49, 42, 60, 0, 90, 0, 0, 21, 21, 21, 59, 34, 29, 0, 75, 45, 22, 21, 0, 0, 28, 85,{c5.2xlarge=109; c5.xlarge=110; c5a.2xlarge=26; c5a.xlarge=29; d3.2xlarge=24; d3.xlarge=49; i3.2xlarge=42; i3.large=60; i3.xlarge=0; m5.2xlarge=90; m5.large=0; m5.xlarge=0; m5a.2xlarge=21; m5a.large=21; m5a.xlarge=21; m5zn.2xlarge=59; m5zn.large=34; m5zn.xlarge=29; r5.2xlarge=0; r5.large=75; r5.xlarge=45; r5a.2xlarge=22; r5a.large=21; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=28; z1d.xlarge=85},{c5.2xlarge=4; c5.xlarge=4; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=2; i3.large=3; i3.xlarge=0; m5.2xlarge=4; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=0; r5.large=3; r5.xlarge=2; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
eager,exponential,0.0,40,35,MINMIN,234.67999999999984,0, 113, 0, 29, 23, 26, 42, 40, 42, 49, 0, 49, 42, 0, 0, 143, 67, 29, 70, 0, 49, 58, 0, 41, 31, 57, 0,{c5.2xlarge=0; c5.xlarge=113; c5a.2xlarge=0; c5a.xlarge=29; d3.2xlarge=23; d3.xlarge=26; i3.2xlarge=42; i3.large=40; i3.xlarge=42; m5.2xlarge=49; m5.large=0; m5.xlarge=49; m5a.2xlarge=42; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=143; m5zn.large=67; m5zn.xlarge=29; r5.2xlarge=70; r5.large=0; r5.xlarge=49; r5a.2xlarge=58; r5a.large=0; r5a.xlarge=41; z1d.2xlarge=31; z1d.large=57; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=2; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=2; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=0}
eager,exponential,0.0,40,35,MAXMIN,234.7899999999999,0, 113, 0, 29, 23, 26, 41, 40, 40, 50, 0, 48, 43, 0, 0, 145, 68, 28, 70, 0, 49, 58, 0, 41, 31, 57, 0,{c5.2xlarge=0; c5.xlarge=113; c5a.2xlarge=0; c5a.xlarge=29; d3.2xlarge=23; d3.xlarge=26; i3.2xlarge=41; i3.large=40; i3.xlarge=40; m5.2xlarge=50; m5.large=0; m5.xlarge=48; m5a.2xlarge=43; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=145; m5zn.large=68; m5zn.xlarge=28; r5.2xlarge=70; r5.large=0; r5.xlarge=49; r5a.2xlarge=58; r5a.large=0; r5a.xlarge=41; z1d.2xlarge=31; z1d.large=57; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=2; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=2; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=0}
eager,exponential,0.0,40,35,MCT,234.67999999999984,0, 113, 0, 29, 23, 26, 42, 40, 40, 51, 0, 49, 42, 0, 0, 143, 67, 29, 70, 0, 49, 58, 0, 41, 31, 57, 0,{c5.2xlarge=0; c5.xlarge=113; c5a.2xlarge=0; c5a.xlarge=29; d3.2xlarge=23; d3.xlarge=26; i3.2xlarge=42; i3.large=40; i3.xlarge=40; m5.2xlarge=51; m5.large=0; m5.xlarge=49; m5a.2xlarge=42; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=143; m5zn.large=67; m5zn.xlarge=29; r5.2xlarge=70; r5.large=0; r5.xlarge=49; r5a.2xlarge=58; r5a.large=0; r5a.xlarge=41; z1d.2xlarge=31; z1d.large=57; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=2; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=2; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=0}
eager,exponential,0.0,40,35,ROUNDROBIN,305.13,0, 109, 0, 29, 24, 26, 41, 40, 40, 50, 0, 48, 41, 0, 0, 145, 66, 28, 71, 0, 49, 68, 0, 42, 27, 56, 0,{c5.2xlarge=0; c5.xlarge=109; c5a.2xlarge=0; c5a.xlarge=29; d3.2xlarge=24; d3.xlarge=26; i3.2xlarge=41; i3.large=40; i3.xlarge=40; m5.2xlarge=50; m5.large=0; m5.xlarge=48; m5a.2xlarge=41; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=145; m5zn.large=66; m5zn.xlarge=28; r5.2xlarge=71; r5.large=0; r5.xlarge=49; r5a.2xlarge=68; r5a.large=0; r5a.xlarge=42; z1d.2xlarge=27; z1d.large=56; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=2; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=2; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=0}
eager,exponential,0.0,40,35,STATIC,229.61999999999992,0, 118, 0, 31, 23, 25, 37, 34, 36, 44, 0, 42, 34, 0, 0, 175, 73, 38, 63, 0, 46, 50, 0, 36, 33, 62, 0,{c5.2xlarge=0; c5.xlarge=118; c5a.2xlarge=0; c5a.xlarge=31; d3.2xlarge=23; d3.xlarge=25; i3.2xlarge=37; i3.large=34; i3.xlarge=36; m5.2xlarge=44; m5.large=0; m5.xlarge=42; m5a.2xlarge=34; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=175; m5zn.large=73; m5zn.xlarge=38; r5.2xlarge=63; r5.large=0; r5.xlarge=46; r5a.2xlarge=50; r5a.large=0; r5a.xlarge=36; z1d.2xlarge=33; z1d.large=62; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=2; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=2; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=0}
eager,exponential,0.0,40,35,NOML,254.07999999999987,0, 116, 0, 31, 23, 27, 41, 40, 39, 50, 0, 50, 41, 0, 0, 143, 66, 28, 69, 0, 49, 60, 0, 42, 28, 57, 0,{c5.2xlarge=0; c5.xlarge=116; c5a.2xlarge=0; c5a.xlarge=31; d3.2xlarge=23; d3.xlarge=27; i3.2xlarge=41; i3.large=40; i3.xlarge=39; m5.2xlarge=50; m5.large=0; m5.xlarge=50; m5a.2xlarge=41; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=143; m5zn.large=66; m5zn.xlarge=28; r5.2xlarge=69; r5.large=0; r5.xlarge=49; r5a.2xlarge=60; r5a.large=0; r5a.xlarge=42; z1d.2xlarge=28; z1d.large=57; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=2; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=2; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=0}
eager,exponential,0.0,40,35,CUSTOMCLUSTERNOML,239.33999999999992,0, 110, 0, 29, 26, 27, 42, 41, 39, 49, 0, 50, 40, 0, 0, 147, 66, 28, 70, 0, 50, 61, 0, 40, 28, 57, 0,{c5.2xlarge=0; c5.xlarge=110; c5a.2xlarge=0; c5a.xlarge=29; d3.2xlarge=26; d3.xlarge=27; i3.2xlarge=42; i3.large=41; i3.xlarge=39; m5.2xlarge=49; m5.large=0; m5.xlarge=50; m5a.2xlarge=40; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=147; m5zn.large=66; m5zn.xlarge=28; r5.2xlarge=70; r5.large=0; r5.xlarge=50; r5a.2xlarge=61; r5a.large=0; r5a.xlarge=40; z1d.2xlarge=28; z1d.large=57; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=2; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=2; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=0}
eager,exponential,0.0,40,35,TEXTDISTANCE,240.71999999999994,0, 112, 0, 29, 24, 26, 42, 40, 40, 52, 0, 50, 42, 0, 0, 145, 64, 28, 70, 0, 51, 58, 0, 43, 27, 57, 0,{c5.2xlarge=0; c5.xlarge=112; c5a.2xlarge=0; c5a.xlarge=29; d3.2xlarge=24; d3.xlarge=26; i3.2xlarge=42; i3.large=40; i3.xlarge=40; m5.2xlarge=52; m5.large=0; m5.xlarge=50; m5a.2xlarge=42; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=145; m5zn.large=64; m5zn.xlarge=28; r5.2xlarge=70; r5.large=0; r5.xlarge=51; r5a.2xlarge=58; r5a.large=0; r5a.xlarge=43; z1d.2xlarge=27; z1d.large=57; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=2; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=2; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=0}
eager,exponential,0.0,40,35,CRITICALPATH,235.9999999999999,0, 112, 0, 29, 24, 25, 41, 40, 42, 50, 0, 49, 40, 0, 0, 146, 67, 29, 71, 0, 50, 58, 0, 42, 28, 57, 0,{c5.2xlarge=0; c5.xlarge=112; c5a.2xlarge=0; c5a.xlarge=29; d3.2xlarge=24; d3.xlarge=25; i3.2xlarge=41; i3.large=40; i3.xlarge=42; m5.2xlarge=50; m5.large=0; m5.xlarge=49; m5a.2xlarge=40; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=146; m5zn.large=67; m5zn.xlarge=29; r5.2xlarge=71; r5.large=0; r5.xlarge=50; r5a.2xlarge=58; r5a.large=0; r5a.xlarge=42; z1d.2xlarge=28; z1d.large=57; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=2; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=2; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=0}
eager,exponential,0.0,40,35,CRITICALPATHREVERSE,236.07999999999987,0, 113, 0, 28, 24, 27, 42, 42, 41, 48, 0, 50, 41, 0, 0, 143, 69, 29, 71, 0, 49, 59, 0, 40, 28, 56, 0,{c5.2xlarge=0; c5.xlarge=113; c5a.2xlarge=0; c5a.xlarge=28; d3.2xlarge=24; d3.xlarge=27; i3.2xlarge=42; i3.large=42; i3.xlarge=41; m5.2xlarge=48; m5.large=0; m5.xlarge=50; m5a.2xlarge=41; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=143; m5zn.large=69; m5zn.xlarge=29; r5.2xlarge=71; r5.large=0; r5.xlarge=49; r5a.2xlarge=59; r5a.large=0; r5a.xlarge=40; z1d.2xlarge=28; z1d.large=56; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=2; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=2; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=0}
eager,exponential,0.0,40,35,RESHIV2,235.52999999999986,0, 110, 0, 29, 23, 25, 42, 40, 40, 48, 0, 48, 41, 0, 0, 148, 70, 29, 71, 0, 49, 60, 0, 41, 29, 57, 0,{c5.2xlarge=0; c5.xlarge=110; c5a.2xlarge=0; c5a.xlarge=29; d3.2xlarge=23; d3.xlarge=25; i3.2xlarge=42; i3.large=40; i3.xlarge=40; m5.2xlarge=48; m5.large=0; m5.xlarge=48; m5a.2xlarge=41; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=148; m5zn.large=70; m5zn.xlarge=29; r5.2xlarge=71; r5.large=0; r5.xlarge=49; r5a.2xlarge=60; r5a.large=0; r5a.xlarge=41; z1d.2xlarge=29; z1d.large=57; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=2; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=2; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=0}
eager,exponential,0.0,40,35,RESHIV3,235.4699999999999,0, 113, 0, 29, 23, 27, 40, 41, 41, 50, 0, 49, 40, 0, 0, 145, 71, 28, 70, 0, 48, 58, 0, 41, 28, 58, 0,{c5.2xlarge=0; c5.xlarge=113; c5a.2xlarge=0; c5a.xlarge=29; d3.2xlarge=23; d3.xlarge=27; i3.2xlarge=40; i3.large=41; i3.xlarge=41; m5.2xlarge=50; m5.large=0; m5.xlarge=49; m5a.2xlarge=40; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=145; m5zn.large=71; m5zn.xlarge=28; r5.2xlarge=70; r5.large=0; r5.xlarge=48; r5a.2xlarge=58; r5a.large=0; r5a.xlarge=41; z1d.2xlarge=28; z1d.large=58; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=2; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=2; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=0}
eager,exponential,0.0,40,35,RESHIMAX,235.26999999999987,0, 111, 0, 28, 25, 25, 40, 40, 39, 51, 0, 49, 42, 0, 0, 147, 67, 29, 71, 0, 50, 59, 0, 42, 28, 57, 0,{c5.2xlarge=0; c5.xlarge=111; c5a.2xlarge=0; c5a.xlarge=28; d3.2xlarge=25; d3.xlarge=25; i3.2xlarge=40; i3.large=40; i3.xlarge=39; m5.2xlarge=51; m5.large=0; m5.xlarge=49; m5a.2xlarge=42; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=147; m5zn.large=67; m5zn.xlarge=29; r5.2xlarge=71; r5.large=0; r5.xlarge=50; r5a.2xlarge=59; r5a.large=0; r5a.xlarge=42; z1d.2xlarge=28; z1d.large=57; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=2; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=2; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=0}
eager,exponential,0.0,40,35,RESHIFCFS,235.1799999999999,0, 111, 0, 28, 23, 26, 41, 40, 40, 49, 0, 50, 41, 0, 0, 148, 68, 29, 70, 0, 49, 58, 0, 42, 28, 59, 0,{c5.2xlarge=0; c5.xlarge=111; c5a.2xlarge=0; c5a.xlarge=28; d3.2xlarge=23; d3.xlarge=26; i3.2xlarge=41; i3.large=40; i3.xlarge=40; m5.2xlarge=49; m5.large=0; m5.xlarge=50; m5a.2xlarge=41; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=148; m5zn.large=68; m5zn.xlarge=29; r5.2xlarge=70; r5.large=0; r5.xlarge=49; r5a.2xlarge=58; r5a.large=0; r5a.xlarge=42; z1d.2xlarge=28; z1d.large=59; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=2; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=2; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=0}
eager,exponential,0.0,40,36,MINMIN,242.20999999999984,30, 82, 138, 0, 0, 28, 0, 41, 62, 26, 0, 50, 81, 22, 63, 64, 0, 34, 50, 27, 0, 19, 70, 21, 61, 31, 0,{c5.2xlarge=30; c5.xlarge=82; c5a.2xlarge=138; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=28; i3.2xlarge=0; i3.large=41; i3.xlarge=62; m5.2xlarge=26; m5.large=0; m5.xlarge=50; m5a.2xlarge=81; m5a.large=22; m5a.xlarge=63; m5zn.2xlarge=64; m5zn.large=0; m5zn.xlarge=34; r5.2xlarge=50; r5.large=27; r5.xlarge=0; r5a.2xlarge=19; r5a.large=70; r5a.xlarge=21; z1d.2xlarge=61; z1d.large=31; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=5; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=0; i3.large=2; i3.xlarge=3; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=2; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=0}
