Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
eager,normal,0.15,40,0,MINMIN,237.2499999999999,0, 55, 82, 59, 71, 52, 20, 21, 0, 51, 28, 74, 43, 0, 42, 95, 0, 32, 0, 28, 51, 62, 65, 41, 0, 0, 28,{c5.2xlarge=0; c5.xlarge=55; c5a.2xlarge=82; c5a.xlarge=59; d3.2xlarge=71; d3.xlarge=52; i3.2xlarge=20; i3.large=21; i3.xlarge=0; m5.2xlarge=51; m5.large=28; m5.xlarge=74; m5a.2xlarge=43; m5a.large=0; m5a.xlarge=42; m5zn.2xlarge=95; m5zn.large=0; m5zn.xlarge=32; r5.2xlarge=0; r5.large=28; r5.xlarge=51; r5a.2xlarge=62; r5a.large=65; r5a.xlarge=41; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=28},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
eager,normal,0.15,40,44,MCT,232.89999999999984,114, 55, 56, 0, 24, 0, 0, 81, 62, 44, 27, 0, 21, 43, 41, 0, 95, 114, 22, 54, 48, 20, 0, 21, 30, 28, 0,{c5.2xlarge=114; c5.xlarge=55; c5a.2xlarge=56; c5a.xlarge=0; d3.2xlarge=24; d3.xlarge=0; i3.2xlarge=0; i3.large=81; i3.xlarge=62; m5.2xlarge=44; m5.large=27; m5.xlarge=0; m5a.2xlarge=21; m5a.large=43; m5a.xlarge=41; m5zn.2xlarge=0; m5zn.large=95; m5zn.xlarge=114; r5.2xlarge=22; r5.large=54; r5.xlarge=48; r5a.2xlarge=20; r5a.large=0; r5a.xlarge=21; z1d.2xlarge=30; z1d.large=28; z1d.xlarge=0},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=4; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=4; r5.2xlarge=1; r5.large=2; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
eager,normal,0.15,40,44,ROUNDROBIN,253.6599999999998,114, 62, 55, 0, 24, 0, 0, 82, 60, 45, 26, 0, 20, 43, 40, 0, 94, 114, 23, 52, 48, 19, 0, 21, 29, 29, 0,{c5.2xlarge=114; c5.xlarge=62; c5a.2xlarge=55; c5a.xlarge=0; d3.2xlarge=24; d3.xlarge=0; i3.2xlarge=0; i3.large=82; i3.xlarge=60; m5.2xlarge=45; m5.large=26; m5.xlarge=0; m5a.2xlarge=20; m5a.large=43; m5a.xlarge=40; m5zn.2xlarge=0; m5zn.large=94; m5zn.xlarge=114; r5.2xlarge=23; r5.large=52; r5.xlarge=48; r5a.2xlarge=19; r5a.large=0; r5a.xlarge=21; z1d.2xlarge=29; z1d.large=29; z1d.xlarge=0},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=4; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=4; r5.2xlarge=1; r5.large=2; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
eager,normal,0.15,40,44,STATIC,230.13999999999984,122, 62, 57, 0, 22, 0, 0, 70, 53, 44, 23, 0, 17, 37, 38, 0, 109, 142, 21, 45, 42, 15, 0, 19, 32, 30, 0,{c5.2xlarge=122; c5.xlarge=62; c5a.2xlarge=57; c5a.xlarge=0; d3.2xlarge=22; d3.xlarge=0; i3.2xlarge=0; i3.large=70; i3.xlarge=53; m5.2xlarge=44; m5.large=23; m5.xlarge=0; m5a.2xlarge=17; m5a.large=37; m5a.xlarge=38; m5zn.2xlarge=0; m5zn.large=109; m5zn.xlarge=142; r5.2xlarge=21; r5.large=45; r5.xlarge=42; r5a.2xlarge=15; r5a.large=0; r5a.xlarge=19; z1d.2xlarge=32; z1d.large=30; z1d.xlarge=0},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=4; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=4; r5.2xlarge=1; r5.large=2; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
eager,normal,0.15,40,44,NOML,251.82999999999987,115, 59, 54, 0, 23, 0, 0, 82, 60, 45, 26, 0, 20, 44, 41, 0, 94, 116, 22, 53, 47, 20, 0, 22, 28, 29, 0,{c5.2xlarge=115; c5.xlarge=59; c5a.2xlarge=54; c5a.xlarge=0; d3.2xlarge=23; d3.xlarge=0; i3.2xlarge=0; i3.large=82; i3.xlarge=60; m5.2xlarge=45; m5.large=26; m5.xlarge=0; m5a.2xlarge=20; m5a.large=44; m5a.xlarge=41; m5zn.2xlarge=0; m5zn.large=94; m5zn.xlarge=116; r5.2xlarge=22; r5.large=53; r5.xlarge=47; r5a.2xlarge=20; r5a.large=0; r5a.xlarge=22; z1d.2xlarge=28; z1d.large=29; z1d.xlarge=0},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=4; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=4; r5.2xlarge=1; r5.large=2; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
eager,normal,0.15,40,44,CUSTOMCLUSTERNOML,239.45999999999984,113, 56, 54, 0, 26, 0, 0, 80, 61, 46, 26, 0, 21, 43, 42, 0, 95, 113, 22, 53, 48, 20, 0, 21, 31, 29, 0,{c5.2xlarge=113; c5.xlarge=56; c5a.2xlarge=54; c5a.xlarge=0; d3.2xlarge=26; d3.xlarge=0; i3.2xlarge=0; i3.large=80; i3.xlarge=61; m5.2xlarge=46; m5.large=26; m5.xlarge=0; m5a.2xlarge=21; m5a.large=43; m5a.xlarge=42; m5zn.2xlarge=0; m5zn.large=95; m5zn.xlarge=113; r5.2xlarge=22; r5.large=53; r5.xlarge=48; r5a.2xlarge=20; r5a.large=0; r5a.xlarge=21; z1d.2xlarge=31; z1d.large=29; z1d.xlarge=0},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=4; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=4; r5.2xlarge=1; r5.large=2; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
eager,normal,0.15,40,44,TEXTDISTANCE,242.90999999999988,113, 54, 56, 0, 23, 0, 0, 82, 61, 45, 28, 0, 23, 42, 41, 0, 94, 115, 23, 54, 47, 20, 0, 20, 29, 30, 0,{c5.2xlarge=113; c5.xlarge=54; c5a.2xlarge=56; c5a.xlarge=0; d3.2xlarge=23; d3.xlarge=0; i3.2xlarge=0; i3.large=82; i3.xlarge=61; m5.2xlarge=45; m5.large=28; m5.xlarge=0; m5a.2xlarge=23; m5a.large=42; m5a.xlarge=41; m5zn.2xlarge=0; m5zn.large=94; m5zn.xlarge=115; r5.2xlarge=23; r5.large=54; r5.xlarge=47; r5a.2xlarge=20; r5a.large=0; r5a.xlarge=20; z1d.2xlarge=29; z1d.large=30; z1d.xlarge=0},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=4; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=4; r5.2xlarge=1; r5.large=2; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
eager,normal,0.15,40,44,CRITICALPATH,233.53999999999988,114, 54, 54, 0, 24, 0, 0, 82, 60, 45, 27, 0, 21, 44, 40, 0, 97, 114, 23, 54, 48, 19, 0, 22, 30, 28, 0,{c5.2xlarge=114; c5.xlarge=54; c5a.2xlarge=54; c5a.xlarge=0; d3.2xlarge=24; d3.xlarge=0; i3.2xlarge=0; i3.large=82; i3.xlarge=60; m5.2xlarge=45; m5.large=27; m5.xlarge=0; m5a.2xlarge=21; m5a.large=44; m5a.xlarge=40; m5zn.2xlarge=0; m5zn.large=97; m5zn.xlarge=114; r5.2xlarge=23; r5.large=54; r5.xlarge=48; r5a.2xlarge=19; r5a.large=0; r5a.xlarge=22; z1d.2xlarge=30; z1d.large=28; z1d.xlarge=0},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=4; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=4; r5.2xlarge=1; r5.large=2; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
eager,normal,0.15,40,44,CRITICALPATHREVERSE,234.11999999999983,113, 55, 55, 0, 23, 0, 0, 83, 60, 44, 26, 0, 21, 43, 41, 0, 99, 114, 23, 53, 48, 21, 0, 20, 29, 29, 0,{c5.2xlarge=113; c5.xlarge=55; c5a.2xlarge=55; c5a.xlarge=0; d3.2xlarge=23; d3.xlarge=0; i3.2xlarge=0; i3.large=83; i3.xlarge=60; m5.2xlarge=44; m5.large=26; m5.xlarge=0; m5a.2xlarge=21; m5a.large=43; m5a.xlarge=41; m5zn.2xlarge=0; m5zn.large=99; m5zn.xlarge=114; r5.2xlarge=23; r5.large=53; r5.xlarge=48; r5a.2xlarge=21; r5a.large=0; r5a.xlarge=20; z1d.2xlarge=29; z1d.large=29; z1d.xlarge=0},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=4; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=4; r5.2xlarge=1; r5.large=2; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
eager,normal,0.15,40,44,RESHIV2,233.64999999999984,112, 56, 55, 0, 23, 0, 0, 82, 62, 44, 27, 0, 20, 44, 40, 0, 98, 116, 22, 54, 47, 20, 0, 21, 29, 28, 0,{c5.2xlarge=112; c5.xlarge=56; c5a.2xlarge=55; c5a.xlarge=0; d3.2xlarge=23; d3.xlarge=0; i3.2xlarge=0; i3.large=82; i3.xlarge=62; m5.2xlarge=44; m5.large=27; m5.xlarge=0; m5a.2xlarge=20; m5a.large=44; m5a.xlarge=40; m5zn.2xlarge=0; m5zn.large=98; m5zn.xlarge=116; r5.2xlarge=22; r5.large=54; r5.xlarge=47; r5a.2xlarge=20; r5a.large=0; r5a.xlarge=21; z1d.2xlarge=29; z1d.large=28; z1d.xlarge=0},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=4; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=4; r5.2xlarge=1; r5.large=2; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
eager,normal,0.15,40,44,RESHIV3,232.93999999999983,113, 56, 55, 0, 24, 0, 0, 80, 60, 46, 27, 0, 21, 43, 42, 0, 98, 114, 22, 52, 48, 19, 0, 20, 29, 31, 0,{c5.2xlarge=113; c5.xlarge=56; c5a.2xlarge=55; c5a.xlarge=0; d3.2xlarge=24; d3.xlarge=0; i3.2xlarge=0; i3.large=80; i3.xlarge=60; m5.2xlarge=46; m5.large=27; m5.xlarge=0; m5a.2xlarge=21; m5a.large=43; m5a.xlarge=42; m5zn.2xlarge=0; m5zn.large=98; m5zn.xlarge=114; r5.2xlarge=22; r5.large=52; r5.xlarge=48; r5a.2xlarge=19; r5a.large=0; r5a.xlarge=20; z1d.2xlarge=29; z1d.large=31; z1d.xlarge=0},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=4; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=4; r5.2xlarge=1; r5.large=2; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
eager,normal,0.15,40,44,RESHIMAX,232.68999999999986,114, 56, 54, 0, 24, 0, 0, 82, 62, 45, 27, 0, 20, 42, 41, 0, 97, 114, 22, 54, 48, 20, 0, 20, 30, 28, 0,{c5.2xlarge=114; c5.xlarge=56; c5a.2xlarge=54; c5a.xlarge=0; d3.2xlarge=24; d3.xlarge=0; i3.2xlarge=0; i3.large=82; i3.xlarge=62; m5.2xlarge=45; m5.large=27; m5.xlarge=0; m5a.2xlarge=20; m5a.large=42; m5a.xlarge=41; m5zn.2xlarge=0; m5zn.large=97; m5zn.xlarge=114; r5.2xlarge=22; r5.large=54; r5.xlarge=48; r5a.2xlarge=20; r5a.large=0; r5a.xlarge=20; z1d.2xlarge=30; z1d.large=28; z1d.xlarge=0},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=4; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=4; r5.2xlarge=1; r5.large=2; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
eager,normal,0.15,40,44,RESHIFCFS,233.24999999999983,111, 56, 53, 0, 24, 0, 0, 83, 60, 46, 26, 0, 20, 43, 41, 0, 99, 115, 23, 55, 47, 19, 0, 20, 30, 29, 0,{c5.2xlarge=111; c5.xlarge=56; c5a.2xlarge=53; c5a.xlarge=0; d3.2xlarge=24; d3.xlarge=0; i3.2xlarge=0; i3.large=83; i3.xlarge=60; m5.2xlarge=46; m5.large=26; m5.xlarge=0; m5a.2xlarge=20; m5a.large=43; m5a.xlarge=41; m5zn.2xlarge=0; m5zn.large=99; m5zn.xlarge=115; r5.2xlarge=23; r5.large=55; r5.xlarge=47; r5a.2xlarge=19; r5a.large=0; r5a.xlarge=20; z1d.2xlarge=30; z1d.large=29; z1d.xlarge=0},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=4; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=4; r5.2xlarge=1; r5.large=2; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
eager,normal,0.15,40,45,MINMIN,247.64999999999998,0, 57, 27, 0, 127, 28, 41, 23, 40, 25, 0, 27, 40, 43, 21, 136, 0, 0, 0, 27, 53, 0, 159, 66, 30, 0, 30,{c5.2xlarge=0; c5.xlarge=57; c5a.2xlarge=27; c5a.xlarge=0; d3.2xlarge=127; d3.xlarge=28; i3.2xlarge=41; i3.large=23; i3.xlarge=40; m5.2xlarge=25; m5.large=0; m5.xlarge=27; m5a.2xlarge=40; m5a.large=43; m5a.xlarge=21; m5zn.2xlarge=136; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=0; r5.large=27; r5.xlarge=53; r5a.2xlarge=0; r5a.large=159; r5a.xlarge=66; z1d.2xlarge=30; z1d.large=0; z1d.xlarge=30},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=5; d3.xlarge=1; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=4; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=0; r5a.large=7; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=1}
eager,normal,0.15,40,45,MAXMIN,245.60999999999993,0, 58, 28, 0, 130, 29, 41, 21, 41, 25, 0, 26, 42, 42, 20, 138, 0, 0, 0, 28, 52, 0, 154, 64, 30, 0, 31,{c5.2xlarge=0; c5.xlarge=58; c5a.2xlarge=28; c5a.xlarge=0; d3.2xlarge=130; d3.xlarge=29; i3.2xlarge=41; i3.large=21; i3.xlarge=41; m5.2xlarge=25; m5.large=0; m5.xlarge=26; m5a.2xlarge=42; m5a.large=42; m5a.xlarge=20; m5zn.2xlarge=138; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=0; r5.large=28; r5.xlarge=52; r5a.2xlarge=0; r5a.large=154; r5a.xlarge=64; z1d.2xlarge=30; z1d.large=0; z1d.xlarge=31},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=5; d3.xlarge=1; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=4; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=0; r5a.large=7; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=1}
eager,normal,0.15,40,45,MCT,248.30000000000007,0, 54, 28, 0, 128, 28, 42, 21, 39, 25, 0, 27, 41, 46, 22, 135, 0, 0, 0, 27, 53, 0, 159, 63, 31, 0, 31,{c5.2xlarge=0; c5.xlarge=54; c5a.2xlarge=28; c5a.xlarge=0; d3.2xlarge=128; d3.xlarge=28; i3.2xlarge=42; i3.large=21; i3.xlarge=39; m5.2xlarge=25; m5.large=0; m5.xlarge=27; m5a.2xlarge=41; m5a.large=46; m5a.xlarge=22; m5zn.2xlarge=135; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=0; r5.large=27; r5.xlarge=53; r5a.2xlarge=0; r5a.large=159; r5a.xlarge=63; z1d.2xlarge=31; z1d.large=0; z1d.xlarge=31},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=5; d3.xlarge=1; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=4; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=0; r5a.large=7; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=1}
eager,normal,0.15,40,45,ROUNDROBIN,307.61,0, 55, 28, 0, 129, 27, 40, 20, 40, 25, 0, 27, 41, 46, 22, 129, 0, 0, 0, 27, 53, 0, 166, 65, 30, 0, 30,{c5.2xlarge=0; c5.xlarge=55; c5a.2xlarge=28; c5a.xlarge=0; d3.2xlarge=129; d3.xlarge=27; i3.2xlarge=40; i3.large=20; i3.xlarge=40; m5.2xlarge=25; m5.large=0; m5.xlarge=27; m5a.2xlarge=41; m5a.large=46; m5a.xlarge=22; m5zn.2xlarge=129; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=0; r5.large=27; r5.xlarge=53; r5a.2xlarge=0; r5a.large=166; r5a.xlarge=65; z1d.2xlarge=30; z1d.large=0; z1d.xlarge=30},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=5; d3.xlarge=1; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=4; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=0; r5a.large=7; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=1}
eager,normal,0.15,40,45,STATIC,248.07999999999987,0, 60, 31, 0, 130, 27, 39, 17, 37, 23, 0, 23, 35, 41, 19, 157, 0, 0, 0, 26, 50, 0, 153, 61, 35, 0, 36,{c5.2xlarge=0; c5.xlarge=60; c5a.2xlarge=31; c5a.xlarge=0; d3.2xlarge=130; d3.xlarge=27; i3.2xlarge=39; i3.large=17; i3.xlarge=37; m5.2xlarge=23; m5.large=0; m5.xlarge=23; m5a.2xlarge=35; m5a.large=41; m5a.xlarge=19; m5zn.2xlarge=157; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=0; r5.large=26; r5.xlarge=50; r5a.2xlarge=0; r5a.large=153; r5a.xlarge=61; z1d.2xlarge=35; z1d.large=0; z1d.xlarge=36},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=5; d3.xlarge=1; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=4; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=0; r5a.large=7; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=1}
eager,normal,0.15,40,45,NOML,261.5799999999999,0, 60, 29, 0, 128, 28, 43, 21, 39, 26, 0, 26, 40, 42, 22, 131, 0, 0, 0, 28, 52, 0, 160, 65, 30, 0, 30,{c5.2xlarge=0; c5.xlarge=60; c5a.2xlarge=29; c5a.xlarge=0; d3.2xlarge=128; d3.xlarge=28; i3.2xlarge=43; i3.large=21; i3.xlarge=39; m5.2xlarge=26; m5.large=0; m5.xlarge=26; m5a.2xlarge=40; m5a.large=42; m5a.xlarge=22; m5zn.2xlarge=131; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=0; r5.large=28; r5.xlarge=52; r5a.2xlarge=0; r5a.large=160; r5a.xlarge=65; z1d.2xlarge=30; z1d.large=0; z1d.xlarge=30},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=5; d3.xlarge=1; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=4; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=0; r5a.large=7; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=1}
eager,normal,0.15,40,45,CUSTOMCLUSTERNOML,246.81999999999994,0, 56, 28, 0, 130, 29, 42, 21, 40, 25, 0, 27, 41, 46, 21, 132, 0, 0, 0, 27, 54, 0, 157, 65, 29, 0, 30,{c5.2xlarge=0; c5.xlarge=56; c5a.2xlarge=28; c5a.xlarge=0; d3.2xlarge=130; d3.xlarge=29; i3.2xlarge=42; i3.large=21; i3.xlarge=40; m5.2xlarge=25; m5.large=0; m5.xlarge=27; m5a.2xlarge=41; m5a.large=46; m5a.xlarge=21; m5zn.2xlarge=132; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=0; r5.large=27; r5.xlarge=54; r5a.2xlarge=0; r5a.large=157; r5a.xlarge=65; z1d.2xlarge=29; z1d.large=0; z1d.xlarge=30},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=5; d3.xlarge=1; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=4; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=0; r5a.large=7; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=1}
